adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
french,7,nationality,0.278888889,lexical,0.15468282356376373,0.5625,0.99620410248923275,0.84152127892546902,"[0.4375, 0.0037958975107672092, 0.15847872107453098]",2,"famous french ,little french ,french blue ,french blue ,french just ,old french ,best french ,","best french ,"
quick,8,speed,0.561111111,lexical,0.050207275753644198,0.077160493827160503,0.23437276536820492,0.18416548961456072,"[0.7222222222222222, 0.51587938964736801, 0.57085493173687674]",2,"quick easy ,little quick ,quick rough ,quick slick ,quick good ,quick little ,quick little ,nice quick ,","final quick ,new quick ,"
exciting,25,value,0.695454545,input,0.2546720449890037,0.78844416884037671,0.57776930522005288,0.32309726023104918,"[0.9423076923076923, 0.87184366537363678, 0.75393398228793096]",2,"exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,young exciting ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,exciting new ,","exciting new ,exciting new ,exciting new ,exciting new ,"
super,8,speed,0.770833333,sub,-0.34379791195152221,0.83333333333333337,0.51587938964736801,0.85967730159889022,"[0.8333333333333334, 0.51587938964736801, 0.85967730159889022]",2,"super new ,super little ,super little ,old super ,super new ,super little ,super new ,super human ,","super warm ,"
enormous,8,dimension,0.629166667,input,-0.045832468519473979,0.69444444444444453,0.40679381315092278,0.45262628167039676,"[0.8333333333333334, 0.63780389866394105, 0.6727750602321676]",2,"enormous great ,enormous smooth ,enormous new ,great enormous ,enormous brown ,enormous great ,enormous red ,enormous great ,","enormous great ,enormous good ,"
central,5,location,0.3275,input,0.011019484784353772,0.58333333333333337,0.23089834342844631,0.21987885864409254,"[0.5833333333333334, 0.23089834342844631, 0.21987885864409254]",2,"big central ,central new ,european central ,central wooden ,central human ,","central square ,"
brilliant,20,value,0.68625,input,0.12089519490967604,0.97619047619047616,0.87157171067066486,0.75067651576098882,"[0.9761904761904762, 0.87157171067066486, 0.75067651576098882]",2,"brilliant yellow ,brilliant red ,brilliant blue ,brilliant blue ,brilliant good ,brilliant green ,brilliant yellow ,brilliant red ,brilliant white ,brilliant new ,brilliant blue ,brilliant little ,brilliant blue ,brilliant new ,brilliant new ,brilliant white ,brilliant red ,brilliant green ,brilliant short ,brilliant blue ,","brilliant new ,"
quiet,9,physical,0.36875,lexical,0.086353883121853159,0.49500000000000005,0.49928190707667874,0.41292802395482558,"[0.45, 0.48105147864184011, 0.29134720700985761]",2,"awful quiet ,quiet english ,quiet old ,little quiet ,quiet green ,nice quiet ,nice quiet ,quiet old ,nice quiet ,","quiet little ,awful quiet ,"
british,4,nationality,0.276470588,sub,-0.013415884451712042,0.0036000000000000008,2.5749248093609381e-07,0.013416141944192978,"[0.1, 0.0040131338927398763, 0.15855527179861365]",2,"old british ,great british ,local british ,great british ,","british blue ,british red ,beautiful british ,british old ,"
american,6,nationality,0.367857143,lexical,0.28581855339026352,0.64285714285714279,0.99613166922122476,0.71031311583096124,"[0.35714285714285715, 0.0038683307787752718, 0.28968688416903876]",2,"old american ,big american ,american new ,proper american ,american green ,old american ,","proper american ,"
massive,18,dimension,0.515,lexical,0.14367671151519995,0.34469694063121054,0.37604096276800647,0.23236425125280652,"[0.868421052631579, 0.63800541054324778, 0.48234261899539371]",2,"massive big ,massive big ,massive big ,massive empty ,massive full ,massive red ,big massive ,massive big ,massive little ,massive new ,massive wooden ,massive new ,massive practical ,massive new ,big massive ,massive new ,massive new ,massive big ,","massive new ,huge massive ,massive new ,massive empty ,"
narrow,7,dimension,0.6325,input,-0.043798817431929371,0.6875,0.63778377983794432,0.68158259726987369,"[0.6875, 0.63778377983794432, 0.68158259726987369]",2,"narrow old ,little narrow ,narrow thin ,long narrow ,narrow plastic ,narrow wooden ,narrow small ,","narrow wooden ,"
top,9,location,0.135714286,input,0.052278415664050205,0.20250000000000001,0.053241476643738482,0.00096306097968827762,"[0.45, 0.230741146403797, 0.031033223804308143]",2,"top hard ,top long ,european top ,basic top ,open top ,good top ,top right ,top hard ,big top ,","top hard ,top right ,"
south,5,location,0.232,sub,-0.11450047434868271,0.75,0.76910165657155372,0.88360213092023643,"[0.25, 0.23089834342844631, 0.11639786907976356]",2,"south east ,senior south ,front south ,north south ,north south ,","north south ,"
major,60,value,0.607142857,lexical,0.2295513131552557,0.14824574889793063,0.39323181160364579,0.16368049844839008,"[0.9754098360655737, 0.8737585521959832, 0.63157507540645919]",2,"major old ,major new ,major new ,major big ,major new ,major european ,major internal ,major new ,major new ,major new ,major new ,major new ,major international ,major new ,major new ,major new ,major local ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major long ,major new ,major new ,major new ,major new ,major hard ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major new ,major regional ,major new ,major new ,major new ,major new ,major new ,major wooden ,major new ,major new ,major european ,major international ,major new ,major new ,major green ,major new ,major important ,great major ,major new ,","major new ,major new ,clear major ,major new ,major regional ,major new ,major new ,"
simple,13,value,0.638571429,lexical,0.34231635034395413,0.15374453352769679,0.66121256873494683,0.31889621839099269,"[0.5357142857142857, 0.87119164170380659, 0.68320303938043403]",2,"silly simple ,simple wooden ,simple little ,simple practical ,little simple ,nice simple ,simple wooden ,nice simple ,short simple ,simple green ,nice simple ,simple wooden ,simple bad ,","simple wooden ,simple wooden ,simple wooden ,"
sweet,10,physical,0.724666667,input,-0.29087855108449573,0.95454545454545459,0.48104871102022934,0.77192726210472506,"[0.9545454545454546, 0.48104871102022934, 0.77192726210472506]",2,"sweet good ,sweet old ,sweet old ,sweet old ,sweet chinese ,sweet little ,sweet old ,sweet red ,sweet old ,sweet red ,","sweet little ,"
brave,20,human,0.702222222,input,-0.50982193835474343,0.86224489795918369,0.070172874080770137,0.57999481243551354,"[0.9285714285714286, 0.26490163095151026, 0.76157390477583564]",2,"brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,good brave ,brave little ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,brave new ,","brave new ,brave new ,"
tiny,94,dimension,0.414444444,lexical,0.19683119957806267,0.15561470971003288,0.20470527266586802,0.0078740730878053434,"[0.5947368421052631, 0.63955637707948243, 0.33744916820702403]",2,"tiny little ,little tiny ,tiny wooden ,tiny old ,tiny wooden ,little tiny ,tiny little ,tiny little ,little tiny ,tiny wooden ,tiny little ,little tiny ,tiny little ,tiny red ,tiny little ,tiny red ,tiny little ,tiny cozy ,tiny little ,little tiny ,tiny black ,tiny little ,little tiny ,little tiny ,tiny little ,new tiny ,special tiny ,tiny little ,little tiny ,tiny yellow ,little tiny ,tiny little ,little tiny ,tiny white ,tiny hard ,tiny yellow ,tiny little ,tiny little ,tiny little ,tiny blue ,tiny little ,tiny little ,tiny little ,tiny old ,little tiny ,tiny blue ,little tiny ,tiny hard ,little tiny ,little tiny ,tiny little ,tiny wooden ,little tiny ,little tiny ,tiny wooden ,little tiny ,tiny little ,tiny little ,little tiny ,tiny little ,tiny thin ,little tiny ,little tiny ,little tiny ,little tiny ,tiny red ,tiny little ,tiny blue ,little tiny ,tiny little ,tiny back ,tiny little ,tiny little ,little tiny ,tiny green ,tiny yellow ,tiny blue ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny wooden ,tiny blue ,little tiny ,little tiny ,tiny blue ,tiny red ,little tiny ,tiny little ,","tiny little ,tiny little ,tiny little ,tiny blue ,tiny little ,tiny red ,little tiny ,tiny little ,little tiny ,"
thick,48,dimension,0.596153846,input,0.0032731771971595269,0.44278425655976672,0.44214973547183534,0.43887655827467581,"[0.6428571428571429, 0.63861349783359034, 0.6226040978189028]",2,"thick blue ,thick wet ,thick soft ,big thick ,nice thick ,thick white ,thick brown ,thick soft ,thick yellow ,thick green ,thick brown ,big thick ,white thick ,thick purple ,nice thick ,thick blue ,thick yellow ,thick green ,thick black ,thick brown ,thick green ,thick wooden ,big thick ,thick wooden ,thick old ,thick purple ,thick brown ,thick blue ,thick blue ,thick brown ,great thick ,thick green ,thick brown ,blue thick ,thick green ,thick fresh ,big thick ,big thick ,nice thick ,big thick ,nice thick ,heavy thick ,thick blue ,thick wooden ,big thick ,nice thick ,nice thick ,thick brown ,","big thick ,thick hard ,thick brown ,"
expensive,8,value,0.697333333,input,0.11309045776447402,0.94444444444444442,0.87092063955610721,0.7578301817916332,"[0.9444444444444444, 0.87092063955610721, 0.7578301817916332]",2,"expensive new ,expensive sharp ,expensive new ,expensive little ,expensive new ,expensive small ,expensive brown ,expensive new ,","expensive new ,"
little,451,dimension,0.413571429,input,-0.0093888964231000904,0.089982329558089408,0.0021519391522483011,0.011540835575348391,"[0.4258849557522124, 0.64733432206697372, 0.32838966513152762]",2,"tiny little ,nice little ,little pink ,little tiny ,odd little ,beautiful little ,little yellow ,little good ,little hard ,poor little ,heavy little ,nice little ,nice little ,nice little ,nice little ,little small ,little local ,nice little ,neat little ,little green ,little wooden ,little soft ,little tiny ,little red ,tiny little ,poor little ,nice little ,tiny little ,little black ,little brown ,little tiny ,nice little ,good little ,little thin ,nice little ,nice little ,nasty little ,nice little ,funny little ,little old ,nice little ,tiny little ,little hard ,nice little ,nice little ,little blue ,little old ,little white ,small little ,little old ,nice little ,little back ,nice little ,dirty little ,little tiny ,little quick ,little normal ,nice little ,nice little ,tiny little ,little local ,little narrow ,good little ,tiny little ,little soft ,little wooden ,little old ,nice little ,proper little ,precious little ,little fancy ,little green ,precious little ,nasty little ,nice little ,little red ,third little ,shiny little ,nice little ,little short ,little red ,nice little ,nice little ,tiny little ,nice little ,little red ,little blue ,little old ,little old ,nice little ,nice little ,nice little ,strange little ,nice little ,nice little ,proper little ,nice little ,tiny little ,little tiny ,little green ,small little ,little red ,little wooden ,sad little ,silly little ,nice little ,nice little ,nice little ,bad little ,little white ,nice little ,little new ,little brown ,cozy little ,little white ,nice little ,little hard ,nice little ,little quiet ,poor little ,little light ,nice little ,tiny little ,little old ,little red ,small little ,nice little ,little old ,nice little ,new little ,super little ,bad little ,little tiny ,little wooden ,nice little ,little big ,little old ,little tiny ,little old ,good little ,little wooden ,smart little ,silly little ,thin little ,good little ,little green ,tiny little ,nice little ,teeny little ,simple little ,little red ,little red ,tiny little ,super little ,nice little ,little blue ,silly little ,little thin ,poor little ,little light ,little yellow ,little pink ,little old ,little weird ,nice little ,cute little ,nice little ,little blue ,little wooden ,little simple ,little tiny ,nice little ,little purple ,nice little ,little old ,stupid little ,nice little ,nice little ,little brown ,little yellow ,little green ,pretty little ,nice little ,little tiny ,tiny little ,nice little ,nice little ,little tiny ,little red ,nice little ,little green ,nice little ,little black ,hard little ,nice little ,tiny little ,ripe little ,tiny little ,tiny little ,cheap little ,pretty little ,proper little ,tiny little ,nice little ,tiny little ,tiny little ,nice little ,nice little ,little blue ,little white ,little brown ,little blue ,nice little ,pretty little ,nice little ,little tiny ,nice little ,brave little ,nice little ,nice little ,little tiny ,massive little ,little red ,little blue ,little plastic ,special little ,little tiny ,naughty little ,nice little ,little old ,little plastic ,small little ,nice little ,funny little ,nice little ,little green ,little tiny ,poor little ,little red ,tiny little ,nice little ,nice little ,nice little ,nice little ,little blue ,little old ,right little ,little silver ,nice little ,little green ,small little ,little wooden ,old little ,small little ,nice little ,little odd ,little hard ,little green ,little old ,new little ,nice little ,pretty little ,little old ,little tiny ,nice little ,nice little ,little wooden ,black little ,little old ,silly little ,innocent little ,little purple ,nice little ,little tiny ,skinny little ,expensive little ,little green ,hungry little ,little french ,useful little ,little tiny ,nice little ,little green ,little old ,sweet little ,pathetic little ,tiny little ,nice little ,tidy little ,nice little ,lazy little ,little brown ,flat little ,stupid little ,funny little ,little red ,super little ,nice little ,nice little ,nice little ,little silver ,little good ,little red ,tiny little ,nice little ,cozy little ,little old ,little tiny ,nice little ,little brown ,good little ,delicate little ,tiny little ,poor little ,cute little ,proper little ,little yellow ,little flat ,nice little ,nice little ,little tiny ,little grand ,poor little ,little old ,nice little ,cute little ,new little ,brilliant little ,little funny ,good little ,little tiny ,cheap little ,little tiny ,little tiny ,little old ,important little ,little blue ,little neat ,little brown ,little wooden ,silly little ,nice little ,bad little ,nice little ,tubby little ,little local ,tiny little ,dirty little ,little black ,little blue ,nice little ,little big ,little old ,little tiny ,right little ,silly little ,little red ,little red ,dirty little ,tiny little ,tiny little ,tiny little ,poor little ,little rotten ,funny little ,little square ,beautiful little ,dirty little ,little tiny ,ugly little ,little big ,little weeny ,little blue ,nice little ,special little ,poor little ,nice little ,nice little ,quick little ,little wooden ,little tiny ,quick little ,awful little ,silly little ,ugly little ,nice little ,little blue ,little red ,little old ,small little ,nice little ,nice little ,final little ,little red ,nice little ,little old ,little tiny ,little tiny ,nice little ,little red ,funny little ,nice little ,little tiny ,little tiny ,little tiny ,beautiful little ,little wooden ,little green ,little blue ,little pink ,little plastic ,odd little ,little tiny ,little small ,new little ,nice little ,nice little ,little plastic ,nice little ,little tiny ,little funny ,little local ,nice little ,little tiny ,horrible little ,poor little ,little red ,little red ,little chinese ,little tiny ,nice little ,little red ,nice little ,nice little ,little tiny ,silly little ,odd little ,nice little ,little light ,silly little ,little tiny ,nice little ,dry little ,nice little ,gentle little ,dirty little ,tiny little ,little red ,poor little ,little negative ,little small ,","nice little ,new little ,little short ,little yellow ,nice little ,tiny little ,common little ,nice little ,little gentle ,silly little ,tiny little ,little square ,little old ,little wooden ,little fat ,little concrete ,tiny little ,nice little ,sweet little ,little small ,good little ,nice little ,little fresh ,little brown ,quiet little ,little good ,nice little ,little old ,nice little ,gorgeous little ,little square ,little small ,tiny little ,little red ,little tiny ,dirty little ,tiny little ,right little ,normal little ,nice little ,little new ,cute little ,little short ,nice little ,nice little ,little soft ,little white ,bad little ,little old ,little blue ,horrible little ,nice little ,little old ,nice little ,little green ,little tiny ,"
ancient,2,age,0.444,input,-0.0029907360128382798,0.83333333333333337,0.36574513093588151,0.36873586694871979,"[0.8333333333333334, 0.36574513093588151, 0.36873586694871979]",2,"ancient soft ,ancient yellow ,","ancient wooden ,"
damp,1,physical,0.485384615,sub,-0.054919407774779438,0.25,0.51892640945226454,0.57384581722704397,"[0.75, 0.48107359054773541, 0.42615418277295603]",2,"damp old ,","wet damp ,"
negative,16,value,0.597692308,input,-0.24873912725677949,0.61764705882352944,0.12864556684452888,0.37738469410130837,"[0.38235294117647056, 0.87135443315547112, 0.62261530589869163]",2,"negative square ,negative square ,positive negative ,grand negative ,grand negative ,grand negative ,large negative ,grand negative ,negative square ,negative side ,negative square ,grand negative ,big negative ,negative square ,grand negative ,little negative ,","grand negative ,"
long,165,dimension,0.556428571,input,-0.025604871762211615,0.084670541286867365,0.01194770492460632,0.037552576686817933,"[0.5030120481927711, 0.64103713666591944, 0.5707240529029366]",2,"long wooden ,beautiful long ,great long ,long red ,long yellow ,big long ,long yellow ,long hard ,long wooden ,awful long ,long hard ,final long ,long brown ,good long ,good long ,long wooden ,long brown ,long hard ,awful long ,nice long ,long wooden ,great long ,top long ,huge long ,good long ,good long ,correct long ,long narrow ,nice long ,long yellow ,long brown ,long hot ,long hard ,great long ,long purple ,long wooden ,huge long ,regular long ,long red ,long yellow ,delicate long ,long wooden ,long red ,big long ,white long ,big long ,awful long ,long hard ,long wooden ,good long ,good long ,long new ,big long ,long white ,long hard ,long brown ,new long ,long brown ,long hard ,great long ,long hard ,long wooden ,major long ,good long ,big long ,awful long ,long red ,long yellow ,long blonde ,dry long ,awful long ,long hard ,awful long ,pretty long ,long hard ,long wooden ,long soft ,nice long ,long old ,long wooden ,awful long ,long green ,long purple ,good long ,big long ,big long ,awful long ,big long ,long hard ,long hot ,horrible long ,long green ,long brown ,awful long ,long blue ,long hard ,awful long ,long haired ,awful long ,long short ,long hot ,awful long ,great long ,long hard ,great long ,good long ,long thin ,good long ,long thin ,fluffy long ,long brown ,large long ,long skinny ,long old ,good long ,great long ,long wooden ,long white ,big long ,awful long ,great long ,long red ,long red ,long wooden ,recent long ,long hard ,long green ,long wooden ,fine long ,awful long ,long hard ,long brown ,long yellow ,long hard ,good long ,long wooden ,long red ,bad long ,nice long ,famous long ,big long ,long wooden ,long hard ,big long ,long hard ,good long ,awful long ,great long ,long red ,awful long ,long green ,long wooden ,good long ,big long ,great long ,long purple ,long hard ,strange long ,long red ,delicate long ,good long ,good long ,funny long ,live long ,long brown ,","long yellow ,huge long ,big long ,awful long ,long green ,nice long ,long hard ,long hard ,good long ,live long ,great long ,awful long ,big long ,"
live,3,human,0.174615385,input,0.18421244619537464,0.875,0.26548478879404686,0.081272342598672206,"[0.875, 0.26548478879404686, 0.081272342598672206]",2,"live big ,live big ,live long ,","live long ,"
inner,26,location,0.362222222,input,-0.0101323030816644,0.27672168688527976,0.037505618825321246,0.047637921906985646,"[0.9074074074074074, 0.23007100505087474, 0.2515189224800527]",2,"inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner wooden ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,great inner ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,inner northern ,normal inner ,inner northern ,","inner northern ,awful inner ,inner northern ,inner northern ,"
strong,19,physical,0.64375,input,-0.1756339386762224,0.41893593750000002,0.23105058049005933,0.40668451916628173,"[0.775, 0.48102376599634367, 0.68855575868372942]",2,"large strong ,strong maternal ,strong red ,strong green ,strong blue ,good strong ,strong new ,good strong ,strong regional ,strong brown ,huge strong ,strong regional ,strong new ,strong yellow ,strong new ,strong old ,strong common ,strong brown ,strong short ,","strong new ,strong clear ,best strong ,strong blue ,"
basic,12,value,0.531111111,lexical,0.3708086785009862,0.57692307692307687,0.87113740959894803,0.50032873109796183,"[0.5769230769230769, 0.87113740959894803, 0.50032873109796183]",2,"good basic ,basic human ,basic top ,basic human ,good basic ,basic human ,basic human ,basic old ,basic common ,full basic ,small basic ,necessary basic ,","basic good ,"
white,55,color,0.281428571,input,-0.049792996109388102,0.21160970347296612,0.097906306238219318,0.14769930234760742,"[0.20535714285714285, 0.11982650885834008, 0.15702418584135852]",2,"low white ,big white ,thick white ,pure white ,little white ,white blonde ,beautiful white ,big white ,solid white ,little white ,little white ,white thick ,wild white ,clean white ,big white ,third white ,white long ,wild white ,plain white ,white new ,long white ,wild white ,tiny white ,beautiful white ,little white ,brilliant white ,wild white ,pure white ,white wooden ,plain white ,nice white ,nice white ,dead white ,big white ,big white ,big white ,fluffy white ,white black ,clean white ,white square ,final white ,bright white ,big white ,long white ,white square ,pure white ,brilliant white ,bright white ,great white ,white blonde ,new white ,new white ,white smooth ,white old ,great white ,","white tall ,thin white ,little white ,white square ,big white ,"
final,9,temporal,0.2375,input,0.092004381161007676,0.84999999999999998,0.21022270901788975,0.11821832785688208,"[0.85, 0.21022270901788975, 0.11821832785688208]",2,"final small ,final soft ,final long ,final short ,final green ,final white ,proper final ,final full ,final little ,","final quick ,"
empty,6,physical,0.371428571,sub,-0.18670170060579527,0.64285714285714279,0.51894022334136192,0.70564192394715719,"[0.35714285714285715, 0.48105977665863808, 0.29435807605284287]",2,"empty yellow ,massive empty ,old empty ,dirty empty ,empty old ,nice empty ,","massive empty ,"
wicked,4,human,0.674444444,input,-0.46581539584093395,0.90000000000000002,0.26545056548704854,0.73126596132798249,"[0.9, 0.26545056548704854, 0.73126596132798249]",2,"wicked old ,wicked old ,wicked old ,wicked old ,","wicked old ,"
clever,4,human,0.640909091,input,-0.42072236410069314,0.69999999999999996,0.26545056548704854,0.68617292958774168,"[0.7, 0.26545056548704854, 0.68617292958774168]",2,"clever old ,good clever ,clever old ,clever short ,","clever old ,"
north,3,location,0.255,input,0.093309987597577887,0.875,0.23097687313051726,0.13766688553293938,"[0.875, 0.23097687313051726, 0.13766688553293938]",2,"north east ,north south ,north south ,","north south ,"
pretty,13,value,0.863333333,lexical,0.070139548476656599,0.1071428571428571,0.12880835829619341,0.058668809819536816,"[0.8928571428571429, 0.87119164170380659, 0.94133119018046318]",2,"pretty heavy ,pretty soft ,pretty little ,pretty new ,pretty little ,pretty hard ,pretty little ,pretty long ,pretty big ,pretty little ,pretty rotten ,pretty full ,nice pretty ,","neat pretty ,"
gorgeous,6,value,0.891666667,sub,-0.090577330121888955,0.7857142857142857,0.8708123494635428,0.96138967958543176,"[0.7857142857142857, 0.8708123494635428, 0.96138967958543176]",2,"gorgeous yellow ,red gorgeous ,gorgeous green ,gorgeous black ,gorgeous blue ,gorgeous old ,","gorgeous little ,"
great,205,value,0.838,input,-0.23107439132561314,0.35183766967536817,0.092597504422284246,0.3236718957478974,"[0.9538834951456311, 0.88190633691648501, 0.94595204089303164]",2,"great big ,huge great ,great long ,great big ,great big ,great big ,great big ,great big ,great wooden ,great big ,great big ,great red ,great big ,great new ,great big ,great big ,great new ,great big ,great big ,great big ,great blue ,great big ,great big ,great big ,great new ,great long ,great big ,great big ,great old ,great big ,great big ,great british ,great big ,great big ,great new ,great new ,grand great ,great long ,enormous great ,great new ,great new ,great big ,great big ,great big ,great big ,great huge ,great big ,great big ,old great ,great huge ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great blue ,great red ,great long ,great big ,great red ,great big ,great big ,great old ,great big ,great big ,great big ,great big ,great green ,great big ,great good ,great huge ,great big ,great big ,great big ,great new ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great inner ,okay great ,great big ,great soft ,great new ,great shiny ,great big ,great big ,great big ,great big ,great big ,great big ,great new ,great big ,great enormous ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great red ,great big ,great new ,great big ,great big ,great big ,great new ,great big ,great big ,great dark ,great big ,great big ,great big ,great big ,great big ,great good ,enormous great ,great big ,great big ,great long ,great thick ,great new ,great old ,great big ,great big ,great long ,great big ,great good ,great new ,great big ,huge great ,great new ,great old ,great long ,great big ,great big ,great new ,great long ,great brown ,great big ,great european ,great new ,great big ,great big ,great old ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great new ,great big ,great big ,great big ,great big ,great big ,great white ,great big ,great big ,great big ,great red ,great long ,great british ,great new ,great new ,great big ,great blue ,huge great ,great big ,great big ,great big ,great big ,great new ,great long ,great big ,great blue ,great new ,enormous great ,great big ,great major ,great white ,great big ,","great big ,enormous great ,great big ,great big ,great big ,great big ,great red ,great full ,great big ,great hard ,great blue ,great big ,great big ,great big ,great green ,great big ,great big ,great big ,great big ,great big ,great big ,great huge ,great long ,great wooden ,great good ,great big ,great horrible ,great big ,great new ,great big ,"
warm,11,physical,0.6675,lexical,0.18982481978127586,0.140625,0.26931331370227807,0.079488493921002212,"[0.625, 0.48104594259002265, 0.71806296106931566]",2,"nice warm ,warm blue ,warm soft ,nice warm ,warm red ,warm purple ,nice warm ,nice warm ,warm red ,warm brown ,warm old ,","nice warm ,super warm ,"
western,4,location,0.350714286,input,-0.0048157606712878609,0.5,0.23093761400948559,0.23575337468077345,"[0.5, 0.23093761400948559, 0.23575337468077345]",2,"outer western ,western red ,old western ,western european ,","western red ,"
excellent,12,value,0.716875,input,0.2112190391485867,0.69225079654073729,0.66108909400635374,0.44987005485776704,"[0.8846153846153846, 0.87113740959894803, 0.76623566367156115]",2,"excellent new ,excellent new ,excellent fast ,recent excellent ,excellent big ,excellent small ,excellent new ,excellent brown ,excellent local ,excellent new ,excellent new ,excellent new ,","excellent new ,excellent short ,excellent special ,"
wide,24,dimension,0.443,lexical,0.2203582724412318,0.21973117536000006,0.32571066142817406,0.10535238898694226,"[0.82, 0.63812660080497619, 0.36260519575557992]",2,"wide brown ,wide local ,wide red ,wide red ,wide red ,nice wide ,wide open ,wide local ,wide local ,wide brown ,wide brown ,wide local ,wide local ,nice wide ,wide open ,big wide ,wide local ,wide local ,wide local ,wide local ,wide wooden ,wide open ,wide local ,big wide ,","wide red ,wide blue ,big wide ,special wide ,wide blue ,wide local ,"
wise,13,human,0.753846154,sub,-0.59914290066109999,0.55425473760932942,0.018639579164439819,0.6177824798255398,"[0.8214285714285714, 0.26514210564769491, 0.85168407978373639]",2,"wise old ,wise old ,wise old ,wise old ,third wise ,wise old ,wise old ,wise old ,third wise ,wise old ,wise old ,wise old ,wise old ,","wise old ,wise old ,wise old ,"
solid,20,physical,0.209090909,lexical,0.30794895916243348,0.48185941043083902,0.49927959437954972,0.19133063521711627,"[0.5952380952380952, 0.48102099027280043, 0.10714546917282235]",2,"solid wooden ,good solid ,dark solid ,solid red ,solid wooden ,solid white ,solid red ,solid red ,good solid ,dark solid ,solid brown ,solid red ,big solid ,solid good ,nice solid ,bad solid ,solid english ,solid brown ,good solid ,solid red ,","solid wooden ,good solid ,"
boring,12,value,0.741,input,0.12100587420093434,0.92455621301775148,0.75888038640276534,0.637874512201831,"[0.9615384615384616, 0.87113740959894803, 0.79867046533713204]",2,"boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,boring old ,","boring old ,boring old ,"
smooth,20,physical,0.59875,lexical,0.029383817611304819,0.27777777777777779,0.49927959437954972,0.4698957767682449,"[0.16666666666666666, 0.48102099027280043, 0.6226870474658085]",2,"soft smooth ,heavy smooth ,new smooth ,fine smooth ,orange smooth ,smooth blue ,nice smooth ,enormous smooth ,large smooth ,nice smooth ,shiny smooth ,high smooth ,smooth green ,square smooth ,good smooth ,high smooth ,clean smooth ,good smooth ,smooth red ,white smooth ,","smooth purple ,perfect smooth ,"
fast,3,speed,0.57125,input,-0.068869920478587532,0.625,0.5158678047712848,0.58473772524987233,"[0.625, 0.5158678047712848, 0.58473772524987233]",2,"excellent fast ,fast new ,fast new ,","fast hard ,"
healthy,7,human,0.542222222,lexical,0.24322943280531428,0.5625,0.73465216439156145,0.49142273158624716,"[0.4375, 0.26534783560843855, 0.50857726841375284]",2,"healthy soft ,healthy red ,healthy new ,happy healthy ,good healthy ,nice healthy ,old healthy ,","big healthy ,"
silly,36,human,0.655,input,-0.23655714769124911,0.94703179849543351,0.0048833522673608363,0.24144049995860994,"[0.9864864864864865, 0.264350120958874, 0.70097500183271022]",2,"silly simple ,silly old ,silly old ,silly old ,silly old ,silly old ,silly little ,silly old ,silly old ,silly little ,silly old ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly new ,silly little ,silly old ,silly old ,silly old ,silly little ,silly little ,silly old ,silly little ,silly old ,silly old ,silly old ,silly old ,silly old ,silly old ,silly little ,silly little ,silly old ,","silly old ,silly little ,silly old ,silly old ,"
dirty,34,physical,0.504,lexical,0.037129811171619009,0.041641399416909475,0.36021464498526223,0.32308483381364322,"[0.9857142857142858, 0.48098204470502015, 0.43759618908024916]",2,"dirty old ,dirty red ,dirty brown ,dirty little ,dirty old ,dirty old ,dirty old ,dirty blue ,dirty red ,dirty cheap ,dirty yellow ,dirty old ,dirty yellow ,dirty old ,dirty old ,dirty old ,dirty old ,dirty empty ,dirty rotten ,dirty old ,dirty brown ,dirty old ,dirty rotten ,dirty little ,dirty little ,dirty old ,dirty little ,dirty old ,dirty horrible ,dirty old ,dirty old ,dirty brown ,dirty old ,dirty little ,","dirty old ,big dirty ,dirty little ,"
