adj,freq,class,subjectivity,best performing,difference lex-sub,input_score,lexical_score,sub_score,p2exp_d,age,input strings,output strings
super,9,value,0.770833333,input,-2.6744227232663492e-06,1.1390625000000011e-05,4.7647168200700478e-06,7.4391395433363971e-06,"[0.85, 0.87028022628601498, 0.86028154190238126]",3,"super human ,super little ,super little ,super little ,old super ,super warm ,super new ,super new ,super new ,","american super ,american super ,american super ,american super ,american super ,american super ,"
great,235,value,0.838,input,-0.024428705019239792,0.045284433647576075,0.00019027246943682059,0.024618977488676613,"[0.9555084745762712, 0.88162711864406784, 0.9469830508474576]",3,"great hard ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great white ,great big ,great thick ,great long ,great full ,great big ,great big ,great big ,great big ,great big ,great long ,great long ,great big ,great long ,great inner ,great big ,great big ,great big ,great big ,great big ,great huge ,great huge ,great old ,old great ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great european ,great big ,great big ,great big ,great big ,great big ,great big ,enormous great ,great big ,great white ,grand great ,great big ,great big ,okay great ,great long ,great new ,enormous great ,great big ,great big ,great big ,great huge ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great shiny ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great horrible ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great blue ,enormous great ,great big ,great big ,great major ,great british ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great enormous ,enormous great ,huge great ,great big ,great big ,huge great ,great british ,great big ,great big ,great big ,great dark ,great big ,great big ,great big ,great big ,huge great ,great green ,great new ,great new ,great new ,great old ,great good ,great new ,great red ,great new ,great big ,great blue ,great new ,great old ,great new ,great big ,great red ,great red ,great new ,great red ,great new ,great old ,great good ,great long ,great big ,great new ,great big ,great new ,great new ,great new ,great new ,great new ,great new ,great good ,great wooden ,great big ,great red ,great long ,great green ,great huge ,great big ,great big ,great blue ,great blue ,great big ,great new ,great new ,great new ,great big ,great long ,great big ,great new ,great wooden ,great good ,great new ,great blue ,great big ,great red ,great old ,great soft ,great new ,great big ,great big ,great big ,great big ,great brown ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,","great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great huge ,great big ,great big ,great big ,great big ,great big ,great big ,great long ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,great big ,"
quiet,11,physical,0.36875,lexical,0.086557792449574789,0.49652777777777785,0.49927179591457937,0.41271400346500459,"[0.4583333333333333, 0.48091854191340966, 0.29109093301750233]",3,"quiet little ,little quiet ,nice quiet ,nice quiet ,nice quiet ,awful quiet ,awful quiet ,quiet english ,quiet green ,quiet old ,quiet old ,","nice quiet ,quiet important ,"
american,7,nationality,0.367857143,input,-0.00059019285140721547,0.00093132257461547852,4.1676294011229336e-15,0.00059019285141138314,"[0.3125, 0.004011574378534789, 0.28962251742733131]",3,"old american ,proper american ,proper american ,big american ,old american ,american green ,american new ,","american super ,american super ,american super ,american super ,american super ,american super ,"
weird,3,value,0.815,sub,-0.030761141054292063,0.375,0.86998816879190222,0.90074930984619428,"[0.375, 0.86998816879190222, 0.90074930984619428]",3,"old weird ,little weird ,weird old ,","weird little ,"
narrow,8,dimension,0.6325,input,-0.060768475506764175,0.52160493827160492,0.40443375772212975,0.46520223322889392,"[0.7222222222222222, 0.63595106550907654, 0.6820573533280716]",3,"little narrow ,narrow thin ,long narrow ,narrow old ,narrow small ,narrow wooden ,narrow plastic ,narrow wooden ,","narrow long ,narrow long ,"
loud,1,physical,0.48,sub,-0.053322231473822951,0.015625,0.13984392415546804,0.19316615562929099,"[0.75, 0.48094361939808122, 0.421934551189381]",3,"loud good ,","big loud ,big loud ,big loud ,"
golden,6,color,0.33625,lexical,0.10336664913203575,0.3571428571428571,0.87710415570752231,0.77373750657548657,"[0.6428571428571429, 0.12289584429247764, 0.22626249342451341]",3,"golden dead ,big golden ,big golden ,golden brown ,golden yellow ,golden yellow ,","little golden ,"
naughty,1,human,0.723,sub,-0.4335235465846784,0.421875,0.018947079781093785,0.45247062636577218,"[0.75, 0.26659219345511892, 0.7677092916283349]",3,"naughty little ,","naughty little ,naughty little ,naughty little ,"
dulcet,N/A,value,0.608666667,N/A,0.0,0.5,0.5,0.5,not in input,3,,"little dulcet ,"
sweet,11,physical,0.724666667,input,-0.18481872931864041,0.29946590676751383,0.0037787087402087515,0.18859743805884915,"[0.9583333333333334, 0.48091854191340966, 0.77200947493091199]",3,"sweet chinese ,sweet little ,sweet old ,sweet little ,sweet old ,sweet old ,sweet good ,sweet old ,sweet red ,sweet red ,sweet old ,","nice sweet ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,sweet little ,"
tiny,103,dimension,0.414444444,sub,-0.060833781262975201,2.5474808278210686e-06,4.6511878304763206e-07,0.060834246381758252,"[0.6105769230769231, 0.63767150659384575, 0.33708538697215934]",3,"little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny little ,little tiny ,tiny thin ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,tiny back ,tiny little ,little tiny ,little tiny ,tiny little ,tiny cozy ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,tiny white ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,tiny little ,tiny black ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,tiny blue ,tiny little ,little tiny ,tiny little ,tiny little ,tiny wooden ,tiny blue ,tiny red ,tiny yellow ,tiny green ,tiny yellow ,tiny blue ,tiny old ,tiny yellow ,tiny blue ,little tiny ,tiny hard ,tiny blue ,special tiny ,tiny red ,little tiny ,tiny wooden ,tiny wooden ,little tiny ,tiny blue ,tiny wooden ,tiny wooden ,tiny red ,tiny hard ,tiny red ,tiny old ,tiny wooden ,new tiny ,tiny blue ,tiny red ,","little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny green ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny light ,little tiny ,tiny little ,tiny little ,tiny little ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,little tiny ,tiny little ,tiny little ,"
oval,N/A,shape,0.213333333,N/A,0.0,0.125,0.125,0.125,not in input,3,,"beautiful oval ,beautiful oval ,beautiful oval ,"
open,19,dimension,0.422857143,sub,-0.28843367145303656,0.625,0.36385192991700699,0.65228560137004354,"[0.375, 0.63614807008299301, 0.34771439862995651]",3,"big open ,large open ,wide open ,open square ,open square ,big open ,big open ,flat open ,nice open ,large open ,wide open ,open full ,open back ,open top ,big open ,wide open ,full open ,open huge ,open brown ,","big open ,"
expensive,9,value,0.697333333,sub,-0.11235363767925266,0.050000000000000044,0.12971977371398502,0.24207341139323768,"[0.95, 0.87028022628601498, 0.75792658860676232]",3,"expensive little ,expensive sharp ,expensive new ,expensive new ,expensive new ,expensive new ,expensive new ,expensive brown ,expensive small ,","big expensive ,"
little,507,dimension,0.413571429,input,-2.0488635002110901e-06,0.034935166283024621,1.7270145620415892e-12,2.0488652272256523e-06,"[0.4301181102362205, 0.64550190060537804, 0.32781923131071378]",3,"little white ,cute little ,nice little ,nice little ,little small ,little local ,little simple ,little tiny ,little tiny ,tiny little ,little white ,nice little ,sad little ,little tiny ,little tiny ,little tiny ,nice little ,little negative ,tiny little ,tiny little ,little purple ,little tiny ,strange little ,silly little ,little old ,little small ,flat little ,little white ,little short ,little funny ,little tiny ,little narrow ,small little ,nice little ,small little ,cute little ,little blue ,poor little ,tiny little ,little local ,little brown ,old little ,little neat ,neat little ,tiny little ,stupid little ,little tiny ,small little ,silly little ,little red ,little red ,little small ,new little ,cute little ,nice little ,nice little ,nice little ,tiny little ,normal little ,odd little ,nice little ,little red ,little red ,little black ,little silver ,little square ,little tiny ,little tiny ,new little ,little tiny ,little tiny ,nice little ,silly little ,little odd ,cheap little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,nice little ,tiny little ,little flat ,little purple ,innocent little ,small little ,little thin ,little quick ,funny little ,nice little ,little tiny ,tiny little ,bad little ,small little ,little old ,little wooden ,heavy little ,little old ,little concrete ,odd little ,useful little ,nice little ,little red ,tiny little ,little local ,nice little ,little fancy ,funny little ,tidy little ,quiet little ,little red ,ripe little ,nice little ,tiny little ,nice little ,new little ,funny little ,tiny little ,tiny little ,little tiny ,little tiny ,nice little ,good little ,super little ,super little ,nice little ,little square ,little quiet ,nice little ,nice little ,cozy little ,little red ,little fresh ,little french ,little white ,nice little ,nice little ,little soft ,little blue ,nice little ,nice little ,tiny little ,nice little ,simple little ,silly little ,precious little ,little green ,little short ,super little ,nice little ,little gentle ,quick little ,nice little ,tiny little ,special little ,tiny little ,tiny little ,tiny little ,little fat ,little green ,nice little ,little white ,little tiny ,little red ,thin little ,tiny little ,nice little ,silly little ,nice little ,teeny little ,new little ,little tiny ,nice little ,little tiny ,little soft ,proper little ,dirty little ,proper little ,nice little ,massive little ,horrible little ,nice little ,nice little ,little black ,poor little ,nice little ,poor little ,little wooden ,sweet little ,black little ,little tiny ,little old ,special little ,expensive little ,little big ,nice little ,skinny little ,little tiny ,tiny little ,nice little ,tiny little ,tiny little ,tiny little ,little old ,nice little ,nice little ,little pink ,brilliant little ,little big ,silly little ,silly little ,little tiny ,nice little ,nice little ,ugly little ,little tiny ,little blue ,nice little ,nice little ,little tiny ,little plastic ,nice little ,nice little ,tiny little ,final little ,little black ,nice little ,little weeny ,ugly little ,pathetic little ,little funny ,new little ,nice little ,tubby little ,beautiful little ,nice little ,nice little ,nice little ,little tiny ,nice little ,little silver ,proper little ,proper little ,nice little ,nice little ,nice little ,good little ,good little ,awful little ,nice little ,poor little ,poor little ,gorgeous little ,nice little ,bad little ,beautiful little ,nice little ,poor little ,nice little ,funny little ,shiny little ,little grand ,smart little ,poor little ,poor little ,little local ,nice little ,nice little ,nice little ,nice little ,little tiny ,nice little ,third little ,nice little ,nice little ,nice little ,little tiny ,little blue ,lazy little ,tiny little ,nice little ,little tiny ,little tiny ,poor little ,nice little ,nice little ,little brown ,little thin ,little tiny ,little square ,little old ,tiny little ,little tiny ,nice little ,nice little ,nice little ,common little ,little old ,little old ,little old ,little old ,little old ,little old ,nice little ,dirty little ,little small ,little tiny ,nice little ,beautiful little ,sweet little ,nice little ,little plastic ,little tiny ,little light ,tiny little ,gentle little ,delicate little ,nice little ,right little ,little brown ,hard little ,little yellow ,good little ,naughty little ,hungry little ,good little ,nice little ,small little ,nice little ,nice little ,nice little ,poor little ,good little ,nice little ,silly little ,horrible little ,dirty little ,little plastic ,nasty little ,cozy little ,tiny little ,dirty little ,nice little ,pretty little ,bad little ,pretty little ,little blue ,brave little ,little old ,nice little ,important little ,nice little ,funny little ,pretty little ,pretty little ,nice little ,nice little ,nice little ,nice little ,little pink ,good little ,nice little ,nice little ,poor little ,tiny little ,little tiny ,little tiny ,odd little ,nice little ,little normal ,nice little ,tiny little ,little red ,little blue ,right little ,tiny little ,dirty little ,little chinese ,nice little ,little short ,stupid little ,little tiny ,silly little ,nasty little ,cute little ,little red ,small little ,right little ,nice little ,nice little ,nice little ,cheap little ,little light ,nice little ,little weird ,nice little ,precious little ,nice little ,dry little ,quick little ,little light ,nice little ,nice little ,silly little ,nice little ,nice little ,nice little ,little back ,tiny little ,tiny little ,nice little ,bad little ,dirty little ,little pink ,little old ,little old ,little old ,little old ,little old ,little green ,little hard ,little old ,little green ,little old ,little red ,little brown ,little red ,little red ,little good ,little red ,little good ,little red ,little good ,little blue ,little old ,little small ,little wooden ,little green ,little blue ,little blue ,little yellow ,little blue ,little blue ,little old ,little hard ,little blue ,little big ,little red ,little red ,little hard ,little tiny ,little old ,little wooden ,little wooden ,little old ,little new ,little tiny ,little rotten ,little brown ,little old ,little old ,little tiny ,little yellow ,little hard ,little wooden ,little soft ,little green ,little yellow ,little blue ,little green ,little green ,little green ,little red ,little green ,little brown ,little brown ,little wooden ,little wooden ,little red ,little green ,little wooden ,little wooden ,little red ,little brown ,little wooden ,little new ,little wooden ,little red ,little old ,little blue ,little plastic ,little old ,little red ,little red ,little green ,little green ,little yellow ,","nice little ,little green ,little tiny ,little tiny ,little tiny ,little tiny ,rough little ,fun little ,little big ,rough little ,little tiny ,nice little ,poor little ,nice little ,nice little ,poor little ,good little ,good little ,little young ,poor little ,little old ,little good ,just little ,nice little ,nice little ,nice little ,nice little ,poor little ,little tiny ,new little ,good little ,little tiny ,nice little ,weird little ,cute little ,nice little ,little red ,clever little ,little tiny ,little thin ,good little ,good little ,fun little ,little tiny ,good little ,fun little ,little yellow ,sorry little ,good little ,little red ,little red ,little red ,little green ,wee little ,wee little ,wee little ,wee little ,wee little ,wee little ,wee little ,little green ,little green ,smart little ,poor little ,poor little ,little green ,little green ,little round ,little golden ,little green ,hungry little ,little small ,little red ,little red ,little round ,little green ,teeny little ,little red ,nice little ,little round ,good little ,good little ,good little ,good little ,good little ,smart little ,fun little ,nifty little ,little sharp ,cute little ,wee little ,little short ,little tiny ,little green ,little tiny ,poor little ,little black ,fun little ,good little ,little dulcet ,dear little ,nice little ,good little ,nice little ,nice little ,nice little ,nice little ,dear little ,nice little ,little red ,good little ,good little ,little cute ,nice little ,good little ,good little ,cute little ,ancient little ,good little ,black little ,cute little ,cute little ,good little ,cute little ,cute little ,cute little ,good little ,good little ,good little ,good little ,good little ,little dark ,little tiny ,small little ,little blue ,little blue ,neat little ,nice little ,little white ,little white ,little black ,little tiny ,nice little ,little tiny ,little tiny ,nice little ,nice little ,little tiny ,pretty little ,new little ,little red ,little white ,little tiny ,little red ,tiny little ,tiny little ,tiny little ,pretty little ,little tiny ,cute little ,pretty little ,little blue ,little tiny ,little round ,little wooden ,nice little ,little damp ,little dirty ,naughty little ,naughty little ,naughty little ,little yellow ,little yellow ,sweet little ,little east ,little small ,good little ,little orange ,little orange ,sweet little ,little black ,little blue ,little wooden ,little blue ,little red ,sweet little ,sweet little ,nice little ,nice little ,little wooden ,little round ,little white ,mean little ,nice little ,little blue ,little black ,beautiful little ,little damp ,little blue ,sweet little ,little yellow ,little round ,little blue ,little yellow ,little bald ,sweet little ,nice little ,little fluffy ,sweet little ,sweet little ,little black ,little green ,little wooden ,little red ,little wooden ,little fluffy ,beautiful little ,little black ,little wooden ,little wooden ,little yellow ,little damp ,nice little ,little round ,little round ,fun little ,nice little ,little white ,little white ,little blue ,little blue ,little old ,nice little ,sweet little ,little blue ,little wooden ,tiny little ,little fluffy ,beautiful little ,nice little ,little silver ,little wooden ,little gold ,nice little ,little brown ,little brown ,little brown ,little yellow ,little white ,sweet little ,little wooden ,little wooden ,nice little ,poor little ,nice little ,little round ,poor little ,little black ,little tiny ,poor little ,poor little ,slippery little ,poor little ,nice little ,poor little ,poor little ,little tiny ,fun little ,little yellow ,little tiny ,nice little ,nice little ,old little ,cute little ,little tiny ,just little ,nice little ,new little ,new little ,tiny little ,little tiny ,little tiny ,little tiny ,nice little ,nice little ,little tiny ,little tiny ,little tiny ,sick little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,poor little ,tiny little ,nice little ,little grey ,little green ,tiny little ,poor little ,little innocent ,little innocent ,nice little ,nice little ,"
long,178,dimension,0.556428571,input,-6.2978719750737892e-06,0.000198592416300942,1.9383337910769797e-07,6.4917053541814876e-06,"[0.4888268156424581, 0.6390608180839612, 0.57124596340150702]",3,"major long ,long skinny ,big long ,big long ,great long ,long hot ,great long ,long thin ,good long ,awful long ,long wooden ,nice long ,great long ,great long ,great long ,big long ,great long ,awful long ,big long ,big long ,large long ,long white ,awful long ,big long ,long red ,long red ,long red ,long hard ,long hard ,awful long ,awful long ,great long ,awful long ,long thin ,huge long ,huge long ,awful long ,big long ,good long ,long hard ,good long ,awful long ,great long ,good long ,long white ,nice long ,long old ,long haired ,good long ,big long ,awful long ,funny long ,long old ,big long ,nice long ,awful long ,big long ,big long ,good long ,awful long ,awful long ,top long ,huge long ,long blonde ,big long ,big long ,big long ,long narrow ,long hot ,awful long ,long hot ,beautiful long ,awful long ,awful long ,good long ,long yellow ,long green ,long brown ,recent long ,long yellow ,long wooden ,long soft ,good long ,long red ,awful long ,good long ,correct long ,long brown ,famous long ,long wooden ,long wooden ,long purple ,long brown ,long wooden ,long red ,nice long ,long hard ,awful long ,long yellow ,long hard ,long brown ,great long ,long blue ,long brown ,good long ,long hard ,good long ,awful long ,long red ,delicate long ,long wooden ,long green ,fine long ,nice long ,good long ,long wooden ,fluffy long ,great long ,long purple ,dry long ,long hard ,long short ,long hard ,long hard ,long brown ,long wooden ,pretty long ,long wooden ,long wooden ,long green ,live long ,long wooden ,long hard ,long hard ,long hard ,long red ,long hard ,long hard ,new long ,good long ,long hard ,delicate long ,good long ,good long ,great long ,long hard ,regular long ,long yellow ,long new ,long wooden ,long green ,long yellow ,live long ,horrible long ,long red ,long wooden ,long wooden ,long wooden ,long wooden ,long brown ,long yellow ,long green ,long red ,final long ,long hard ,long hard ,long hard ,long hard ,long hard ,long brown ,white long ,good long ,bad long ,long brown ,long yellow ,good long ,long purple ,strange long ,","long tall ,pretty long ,big long ,big long ,big long ,long cold ,big long ,nice long ,big long ,big long ,nice long ,nice long ,nice long ,beautiful long ,new long ,nice long ,great long ,big long ,pretty long ,narrow long ,narrow long ,long thin ,short long ,long thin ,nice long ,big long ,big long ,"
damp,2,physical,0.485384615,sub,-0.049209362101820198,0.125,0.13984594867668618,0.18905531077850637,"[0.5, 0.48094111461619349, 0.4260646687697161]",3,"wet damp ,damp old ,","little damp ,little damp ,little damp ,"
comfy,N/A,value,0.789090909,N/A,0.0,0.5,0.5,0.5,not in input,3,,"nice comfy ,"
fast,4,speed,0.57125,lexical,0.070141993163292171,0.30000000000000004,0.48455166973442021,0.41440967657112804,"[0.7, 0.51544833026557979, 0.58559032342887196]",3,"excellent fast ,fast hard ,fast new ,fast new ,","big fast ,"
plastic,24,material,0.268,lexical,0.21944294403868425,0.88359999999999994,0.95916538517225003,0.73972244113356578,"[0.06, 0.020630108093857104, 0.13992881624044293]",3,"plastic soft ,little plastic ,little plastic ,little plastic ,green plastic ,red plastic ,clear plastic ,black plastic ,blue plastic ,new plastic ,hard plastic ,yellow plastic ,soft plastic ,narrow plastic ,clear plastic ,large plastic ,blue plastic ,black plastic ,small plastic ,big plastic ,small plastic ,clear plastic ,little plastic ,new plastic ,","big plastic ,big plastic ,"
white,60,color,0.281428571,input,-0.062863750465096638,0.22122286120735285,0.10634197335997951,0.16920572382507615,"[0.22131147540983606, 0.12019867549668874, 0.15635761589403974]",3,"little white ,low white ,little white ,beautiful white ,little white ,pure white ,thin white ,clean white ,big white ,great white ,nice white ,bright white ,white tall ,big white ,big white ,pure white ,long white ,little white ,big white ,beautiful white ,brilliant white ,third white ,great white ,final white ,plain white ,wild white ,wild white ,wild white ,wild white ,white thick ,little white ,plain white ,dead white ,nice white ,solid white ,big white ,long white ,new white ,pure white ,clean white ,tiny white ,new white ,thick white ,big white ,big white ,white blonde ,white blonde ,fluffy white ,bright white ,white black ,brilliant white ,big white ,white old ,white square ,white square ,white wooden ,white new ,white smooth ,white square ,white long ,","nice white ,big white ,yellow white ,little white ,little white ,little white ,white clean ,white fluffy ,little white ,white fluffy ,white fluffy ,little white ,little white ,big white ,big white ,big white ,big white ,little white ,"
wicked,5,human,0.674444444,lexical,0.2842825977058725,4.8225308641975394e-05,0.28951620415306661,0.0052336064471941411,"[0.9166666666666666, 0.26646942800788953, 0.73103221564760024]",3,"wicked old ,wicked old ,wicked old ,wicked old ,wicked old ,","good wicked ,good wicked ,good wicked ,good wicked ,"
flat,13,dimension,0.256,sub,-0.53740055126299602,0.0010168289254477308,0.017547370134460907,0.55494792139745697,"[0.8214285714285714, 0.6360405423193366, 0.13689614321442675]",3,"large flat ,flat little ,little flat ,flat open ,flat square ,flat yellow ,flat brown ,flat soft ,flat hard ,flat wooden ,flat wooden ,flat wooden ,flat wooden ,","big flat ,big flat ,big flat ,nice flat ,"
clever,5,human,0.640909091,sub,-0.03949212450198647,0.375,0.39092694389007543,0.4304190683920619,"[0.75, 0.26646942800788953, 0.68652202498356341]",3,"good clever ,clever old ,clever old ,clever old ,clever short ,","clever little ,old clever ,"
pretty,14,value,0.863333333,sub,-0.15191572131759834,0.00050994700882599155,0.0050323723502763221,0.15694809366787466,"[0.8333333333333334, 0.87052395997893628, 0.94187730384412849]",3,"pretty heavy ,pretty full ,neat pretty ,nice pretty ,pretty little ,pretty little ,pretty little ,pretty little ,pretty big ,pretty hard ,pretty soft ,pretty new ,pretty long ,pretty rotten ,","pretty good ,pretty good ,pretty good ,pretty good ,awful pretty ,pretty mean ,pretty good ,pretty good ,pretty long ,pretty good ,nice pretty ,pretty big ,pretty brown ,pretty good ,pretty good ,pretty pathetic ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,pretty good ,pretty hard ,pretty good ,pretty good ,pretty small ,pretty full ,pretty good ,pretty big ,pretty good ,pretty good ,pretty nice ,pretty good ,pretty nice ,pretty nice ,pretty nice ,pretty nice ,pretty nice ,pretty big ,pretty big ,pretty big ,pretty good ,pretty big ,pretty little ,pretty fun ,pretty little ,pretty little ,pretty long ,pretty green ,pretty green ,pretty good ,pretty good ,pretty good ,pretty fun ,pretty neat ,pretty neat ,pretty strong ,pretty nice ,pretty good ,pretty neat ,pretty cool ,pretty cool ,pretty cool ,pretty neat ,pretty neat ,pretty green ,"
warm,13,physical,0.6675,sub,-0.20782175802787015,0.080016157700489504,0.042339400520004587,0.25016115854787474,"[0.5357142857142857, 0.48091351849414243, 0.71791496643411878]",3,"nice warm ,nice warm ,nice warm ,super warm ,nice warm ,nice warm ,warm blue ,warm soft ,warm purple ,warm old ,warm red ,warm red ,warm brown ,","warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,warm cozy ,nice warm ,nice warm ,warm wool ,warm wool ,nice warm ,"
east,2,location,0.202222222,sub,-0.12736593059936907,0.83333333333333337,0.768664563617245,0.89603049421661407,"[0.16666666666666666, 0.231335436382755, 0.10396950578338592]",3,"south east ,north east ,","little east ,"
solid,22,physical,0.209090909,sub,-0.3747364259356879,0.41304347826086951,0.51910911966262518,0.89384554559831308,"[0.5869565217391305, 0.48089088033737482, 0.10615445440168687]",3,"big solid ,bad solid ,good solid ,good solid ,solid white ,good solid ,good solid ,dark solid ,dark solid ,nice solid ,solid english ,solid wooden ,solid good ,solid wooden ,solid brown ,solid red ,solid red ,solid red ,solid brown ,solid wooden ,solid red ,solid red ,","new solid ,"
plain,19,value,0.571428571,sub,-0.28500856277170328,0.074999999999999956,0.12923198524568569,0.41424054801738897,"[0.925, 0.87076801475431431, 0.58575945198261103]",3,"plain old ,heavy plain ,plain white ,plain white ,plain brown ,plain old ,plain old ,plain old ,plain old ,plain brown ,plain brown ,plain wooden ,plain wooden ,plain brown ,plain blue ,plain red ,plain brown ,plain red ,plain green ,","just plain ,"
smooth,22,physical,0.59875,input,0.1429889298892989,0.80434782608695654,0.51910911966262518,0.37612018977332629,"[0.1956521739130435, 0.48089088033737482, 0.62387981022667371]",3,"nice smooth ,shiny smooth ,nice smooth ,smooth green ,heavy smooth ,smooth purple ,perfect smooth ,clean smooth ,smooth blue ,good smooth ,fine smooth ,enormous smooth ,soft smooth ,white smooth ,high smooth ,square smooth ,new smooth ,large smooth ,high smooth ,good smooth ,smooth red ,orange smooth ,","nice smooth ,"
grey,N/A,color,0.2810714285,N/A,0.0,0.25,0.25,0.25,not in input,3,,"old grey ,little grey ,"
slippery,N/A,physical,0.568888889,N/A,0.0,0.5,0.5,0.5,not in input,3,,"slippery little ,"
dirty,37,physical,0.504,lexical,0.042726537641752022,0.019894986798025632,0.21613312621351205,0.17340658857176003,"[0.9605263157894737, 0.48085303050310313, 0.43701307275848411]",3,"dirty rotten ,dirty little ,dirty brown ,dirty empty ,dirty horrible ,dirty little ,dirty cheap ,dirty little ,dirty little ,dirty yellow ,dirty little ,big dirty ,dirty little ,dirty old ,dirty old ,dirty brown ,dirty old ,dirty old ,dirty rotten ,dirty old ,dirty old ,dirty red ,dirty old ,dirty old ,dirty blue ,dirty old ,dirty old ,dirty old ,dirty old ,dirty yellow ,dirty old ,dirty red ,dirty brown ,dirty old ,dirty old ,dirty old ,dirty old ,","little dirty ,just dirty ,dirty rotten ,dirty rotten ,dirty rotten ,dirty rotten ,"
fun,N/A,value,0.872857143,N/A,0.0,0.034912109375,0.034912109375,0.034912109375,not in input,3,,"happy fun ,fun little ,fun little ,fun little ,fun little ,fun little ,fun old ,pretty fun ,fun old ,fun little ,fun little ,fun big ,pretty fun ,"
happy,9,human,0.43,input,-3.370363490229894e-05,0.27737142641553558,1.2156230019320646e-06,3.4919257904231007e-05,"[0.85, 0.26634653335087488, 0.35620313116695174]",3,"happy healthy ,happy third ,happy new ,happy new ,big happy ,happy new ,happy new ,happy new ,happy old ,","happy fun ,big happy ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,happy third ,"
beautiful,45,value,0.935714286,lexical,0.16214779271567467,8.3873968205543559e-05,0.1667846051931838,0.0046368124775091231,"[0.9891304347826086, 0.87204230006609385, 0.96721744877726368]",3,"beautiful white ,beautiful old ,beautiful old ,beautiful green ,beautiful blonde ,beautiful white ,beautiful british ,beautiful big ,beautiful little ,beautiful little ,beautiful old ,beautiful little ,beautiful big ,beautiful long ,beautiful blue ,beautiful old ,beautiful old ,beautiful blue ,beautiful brown ,beautiful new ,beautiful new ,beautiful old ,beautiful old ,beautiful small ,beautiful brown ,beautiful yellow ,beautiful red ,beautiful red ,beautiful soft ,beautiful new ,beautiful small ,beautiful small ,beautiful old ,beautiful new ,beautiful old ,beautiful soft ,beautiful soft ,beautiful blue ,beautiful purple ,beautiful soft ,beautiful red ,beautiful red ,beautiful old ,beautiful old ,beautiful old ,","big beautiful ,nice beautiful ,beautiful long ,beautiful pink ,nice beautiful ,nice beautiful ,beautiful new ,beautiful oval ,beautiful little ,beautiful black ,beautiful fresh ,beautiful little ,beautiful oval ,beautiful oval ,beautiful green ,beautiful green ,beautiful little ,beautiful big ,beautiful big ,beautiful big ,beautiful fresh ,beautiful waterproof ,"
